x, y
128.3271609496613, 292.0990456483189
129.3257904844158, 292.046709692076
130.3233545346757, 291.9769532183319
130.3233545346757, 291.9769532183319
130.3233545346757, 291.9769532183319
131.3178764300439, 291.8724247550642
133.3069202207805, 291.6633678285289
133.3069202207805, 291.6633678285289
134.3014421161488, 291.5588393652613
134.3014421161488, 291.5588393652613
135.295964011517, 291.4543109019937
135.295964011517, 291.4543109019937
136.2904859068853, 291.349782438726
137.2850078022536, 291.2452539754584
138.2795296976219, 291.1407255121908
139.2740515929902, 291.0361970489232
140.2685734883584, 290.9316685856556
141.2630953837267, 290.8271401223879
143.2521391744633, 290.6180831958526
144.2466610698316, 290.513554732585
145.2411829651998, 290.4090262693174
146.2357048605681, 290.3044978060497
147.2302267559364, 290.1999693427821
147.2302267559364, 290.1999693427821
148.2247486513047, 290.0954408795144
149.219270546673, 289.9909124162468
150.2137924420412, 289.8863839529792
151.2083143374095, 289.7818554897116
152.2045090355013, 289.6946997469639
153.200703733593, 289.6075440042163
154.1968984316848, 289.5203882614686
155.1914203270531, 289.415859798201
156.1859422224213, 289.3113313349334
157.1804641177896, 289.2068028716657
159.1728535139731, 289.0324913861704
160.1690482120649, 288.9453356434228
161.1652429101566, 288.8581799006751
161.1652429101566, 288.8581799006751
162.1614376082484, 288.7710241579274
162.1614376082484, 288.7710241579274
162.1614376082484, 288.7710241579274
162.1614376082484, 288.7710241579274
163.1576323063401, 288.6838684151798
164.1538270044319, 288.5967126724322
164.1538270044319, 288.5967126724322
165.1500217025236, 288.5095569296845
166.1462164006154, 288.4224011869368
167.1424110987072, 288.3352454441892
168.1386057967989, 288.2480897014415
169.1348004948907, 288.1609339586939
169.1348004948907, 288.1609339586939
170.129322390259, 288.0564054954263
170.129322390259, 288.0564054954263
171.1238442856272, 287.9518770321586
172.1163904372686, 287.8300076887535
172.1163904372686, 287.8300076887535
173.1040787778637, 287.6735732237133
174.0917671184588, 287.5171387586731
175.076574871471, 287.3434905810062
176.0613826244832, 287.1698424033393
177.0461903774954, 286.9961942256724
178.0309981305076, 286.8225460480054
178.0309981305076, 286.8225460480054
179.0158058835198, 286.6488978703385
180.003494224115, 286.4924634052983
180.9911825647101, 286.3360289402582
180.9911825647101, 286.3360289402582
181.9788709053052, 286.1795944752179
182.9665592459003, 286.0231600101777
183.9542475864955, 285.8667255451375
183.9542475864955, 285.8667255451375
185.9393398897781, 285.6229868583272
186.9318860414195, 285.5011175149221
187.9264079367877, 285.3965890516545
189.9154517275243, 285.1875321251192
190.9099736228926, 285.0830036618516
190.9099736228926, 285.0830036618516
192.8990174136291, 284.8739467353162
193.8935393089974, 284.7694182720486
194.8880612043657, 284.664889808781
195.882583099734, 284.5603613455133
197.8716268904705, 284.351304418978
198.8661487858388, 284.2467759557104
199.8606706812071, 284.1422474924428
201.8497144719436, 283.9331905659075
202.8442363673119, 283.8286621026398
203.8387582626802, 283.7241336393722
204.8332801580485, 283.6196051761046
205.8278020534168, 283.515076712837
206.8223239487851, 283.4105482495693
207.8168458441533, 283.3060197863017
207.8168458441533, 283.3060197863017
207.8168458441533, 283.3060197863017
208.8071139128949, 283.1668466853417
208.8071139128949, 283.1668466853417
209.7973819816365, 283.0276735843816
210.787650050378, 282.8885004834215
212.7681861878612, 282.6101542815013
213.7584542566027, 282.4709811805412
215.7389903940858, 282.1926349786211
215.7389903940858, 282.1926349786211
221.6805988065353, 281.3575963728606
223.6611349440184, 281.0792501709405
224.65140301276, 280.9400770699804
224.65140301276, 280.9400770699804
224.65140301276, 280.9400770699804
224.65140301276, 280.9400770699804
225.6439491644013, 280.8182077265753
225.6439491644013, 280.8182077265753
226.6364953160426, 280.6963383831702
227.629041467684, 280.574469039765
228.6215876193253, 280.4525996963599
229.6141337709666, 280.3307303529547
230.606679922608, 280.2088610095496
231.5992260742493, 280.0869916661444
232.5917722258906, 279.9651223227393
233.584318377532, 279.8432529793342
234.5768645291733, 279.721383635929
235.5730592272651, 279.6342278931814
236.5692539253569, 279.5470721504338
236.5692539253569, 279.5470721504338
237.5654486234486, 279.4599164076861
238.5616433215403, 279.3727606649384
239.5578380196321, 279.2856049221908
240.5554020698919, 279.2158484484466
240.5554020698919, 279.2158484484466
241.5529661201517, 279.1460919747025
242.5505301704116, 279.0763355009584
243.5480942206714, 279.0065790272143
244.5456582709312, 278.9368225534702
245.5455059660876, 278.9193701470329
246.545353661244, 278.9019177405957
248.5450490515568, 278.8670129277211
249.5448967467132, 278.8495605212838
250.5447444418696, 278.8321081148466
251.544592137026, 278.8146557084093
252.5432216717806, 278.8669916646522
253.5418512065352, 278.9193276208952
254.5404807412897, 278.9716635771381
255.5391102760443, 279.023999533381
256.5377398107989, 279.076335489624
256.5377398107989, 279.076335489624
257.5339345088906, 279.1634912323716
259.5263239050742, 279.3378027178669
260.5225186031659, 279.4249584606145
261.5187133012577, 279.5121142033622
261.5187133012577, 279.5121142033622
262.511259452899, 279.6339835467673
263.5038056045403, 279.7558528901725
264.4963517561816, 279.8777222335776
265.4888979078229, 279.9995915769828
266.4814440594642, 280.1214609203879
267.4739902111055, 280.243330263793
268.4642582798471, 280.3825033647531
270.4447944173302, 280.6608495666733
272.4253305548133, 280.9391957685934
272.4253305548133, 280.9391957685934
273.4155986235549, 281.0783688695535
274.400406376567, 281.2520170472204
275.3852141295793, 281.4256652248874
276.3700218825915, 281.5993134025542
278.3396373886159, 281.9466097578881
279.3244451416281, 282.120257935555
279.3244451416281, 282.120257935555
280.3060723250757, 282.3110669309315
280.3060723250757, 282.3110669309315
281.2876995085233, 282.5018759263081
282.269326691971, 282.6926849216846
283.2509538754186, 282.8834939170611
284.2325810588663, 283.0743029124377
286.1958354257616, 283.4559209031908
287.1774626092093, 283.6467298985673
287.1774626092093, 283.6467298985673
288.1590897926569, 283.8375388939438
289.1407169761046, 284.0283478893204
290.1223441595522, 284.2191568846969
291.1039713429998, 284.4099658800734
292.0855985264475, 284.6007748754499
293.0672257098951, 284.7915838708265
294.0488528933428, 284.982392866203
295.0304800767904, 285.1732018615795
296.012107260238, 285.364010856956
296.9937344436857, 285.5548198523326
297.9753616271334, 285.7456288477091
299.9449771331578, 286.092925203043
300.92978488617, 286.2665733807099
301.9145926391822, 286.4402215583768
302.8994003921944, 286.6138697360437
303.8842081452066, 286.7875179137106
305.8595848263968, 287.100386843791
306.847273166992, 287.2568213088313
307.8349615075871, 287.4132557738715
308.8226498481822, 287.5696902389117
309.8103381887773, 287.7261247039519
310.7980265293725, 287.8825591689921
311.7857148699676, 288.0389936340323
313.7610915511579, 288.3518625641128
314.748779891753, 288.508297029153
314.748779891753, 288.508297029153
315.7364682323481, 288.6647314941932
316.7241565729432, 288.8211659592334
317.7118449135384, 288.9776004242736
318.6995332541335, 289.1340348893138
319.6898013228751, 289.2732079902739
320.6800693916166, 289.412381091234
321.6703374603582, 289.551554192194
322.6606055290997, 289.6907272931541
323.653151680741, 289.8125966365593
325.6382439840237, 290.0563353233695
326.630790135665, 290.1782046667747
327.6233362873063, 290.3000740101798
328.6158824389476, 290.4219433535849
329.6084285905889, 290.5438126969901
331.5974723813255, 290.7528696235254
331.5974723813255, 290.7528696235254
332.5919942766938, 290.857398086793
333.5865161720621, 290.9619265500607
334.5827108701538, 291.0490822928083
335.5789055682456, 291.1362380355559
336.5751002663373, 291.2233937783036
338.570228366857, 291.3629067257919
338.570228366857, 291.3629067257919
339.5688579016115, 291.4152426820348
339.5688579016115, 291.4152426820348
340.5674874363661, 291.4675786382777
341.5668782633852, 291.5024781349802
342.5662690904043, 291.5373776316827
343.5656599174234, 291.5722771283852
345.5653553077362, 291.6071819412598
346.5652030028926, 291.6246343476971
347.565050698049, 291.6420867541343
348.5648983932055, 291.6595391605716
349.5647460883619, 291.6769915670088
350.5647460883619, 291.6769915670088
351.5647460883619, 291.6769915670088
352.5647460883619, 291.6769915670088
352.5647460883619, 291.6769915670088
353.5645937835183, 291.6595391605716
354.5644414786747, 291.6420867541343
355.5642891738311, 291.6246343476971
356.5641368689875, 291.6071819412598
357.5639845641439, 291.5897295348226
359.562766218182, 291.5199305414175
360.5621570452012, 291.485031044715
361.5615478722203, 291.4501315480125
361.5615478722203, 291.4501315480125
363.5588069417294, 291.3454596355266
364.557436476484, 291.2931236792837
365.5560660112386, 291.2407877230407
367.5533250807477, 291.1361158105549
368.5519546155023, 291.0837798543119
369.5495186657621, 291.0140233805678
369.5495186657621, 291.0140233805678
370.5470827160219, 290.9442669068237
371.5446467662817, 290.8745104330795
372.5422108165416, 290.8047539593354
373.5397748668014, 290.7349974855913
373.5397748668014, 290.7349974855913
373.5397748668014, 290.7349974855913
374.5359695648931, 290.6478417428437
375.5321642629849, 290.560686000096
375.5321642629849, 290.560686000096
377.5212080537215, 290.3516290735607
377.5212080537215, 290.3516290735607
378.5157299490898, 290.247100610293
379.510251844458, 290.1425721470254
379.510251844458, 290.1425721470254
380.5027979960993, 290.0207028036203
380.5027979960993, 290.0207028036203
381.4930660648409, 289.8815297026602
381.4930660648409, 289.8815297026602
382.480754405436, 289.72509523762
382.480754405436, 289.72509523762
382.480754405436, 289.72509523762
384.4561310866263, 289.4122263075395
385.4438194272214, 289.2557918424993
385.4438194272214, 289.2557918424993
386.4315077678165, 289.0993573774591
387.4191961084117, 288.9429229124189
388.4068844490068, 288.7864884473787
389.3945727896019, 288.6300539823385
390.382261130197, 288.4736195172983
391.3699494707922, 288.3171850522581
392.3576378113873, 288.1607505872179
393.3453261519824, 288.0043161221777
394.3330144925775, 287.8478816571375
395.3207028331727, 287.6914471920973
396.3083911737678, 287.5350127270571
397.2960795143629, 287.3785782620168
399.2714561955532, 287.0657093319364
399.2714561955532, 287.0657093319364
400.2591445361483, 286.9092748668962
401.2468328767435, 286.7528404018559
401.2468328767435, 286.7528404018559
402.2345212173386, 286.5964059368157
403.2222095579337, 286.4399714717755
404.2098978985289, 286.2835370067354
405.197586239124, 286.1271025416952
407.1729629203142, 285.8142336116147
408.1606512609094, 285.6577991465745
409.1483396015045, 285.5013646815343
409.1483396015045, 285.5013646815343
410.1360279420996, 285.3449302164941
411.1237162826948, 285.1884957514538
412.1114046232899, 285.0320612864136
413.099092963885, 284.8756268213734
414.0867813044801, 284.7191923563333
415.0744696450753, 284.562757891293
416.0621579856704, 284.4063234262528
417.0498463262655, 284.2498889612126
418.0375346668606, 284.0934544961724
419.0252230074558, 283.9370200311322
419.0252230074558, 283.9370200311322
420.0129113480509, 283.780585566092
421.000599688646, 283.6241511010518
421.9882880292412, 283.4677166360116
422.9759763698363, 283.3112821709714
423.9636647104314, 283.1548477059312
423.9636647104314, 283.1548477059312
424.9513530510265, 282.998413240891
424.9513530510265, 282.998413240891
425.9390413916217, 282.8419787758508
427.9144180728119, 282.5291098457703
428.9046861415534, 282.3899367448102
430.8852222790366, 282.1115905428901
431.8754903477781, 281.97241744193
433.8560264852612, 281.6940712400098
433.8560264852612, 281.6940712400098
434.8485726369026, 281.5722018966047
434.8485726369026, 281.5722018966047
435.8411187885438, 281.4503325531995
436.8336649401852, 281.3284632097944
437.8262110918264, 281.2065938663892
438.8187572434678, 281.0847245229841
439.811303395109, 280.962855179579
440.8038495467504, 280.8409858361738
440.8038495467504, 280.8409858361738
441.7963956983917, 280.7191164927687
442.7909175937599, 280.6145880295011
443.7854394891282, 280.5100595662335
445.7705317924109, 280.2663208794232
448.7481702473349, 279.9007128492077
449.7407163989762, 279.7788435058026
450.7332625506175, 279.6569741623975
451.7258087022588, 279.5351048189923
452.7183548539001, 279.4132354755872
452.7183548539001, 279.4132354755872
453.7109010055414, 279.291366132182
454.7034471571827, 279.1694967887769
455.695993308824, 279.0476274453717
455.695993308824, 279.0476274453717
456.6921880069158, 278.9604717026241
457.6883827050075, 278.8733159598765
458.6845774030993, 278.7861602171288
459.6807721011911, 278.6990044743811
459.6807721011911, 278.6990044743811
459.6807721011911, 278.6990044743811
459.6807721011911, 278.6990044743811
460.6769667992828, 278.6118487316335
461.6731614973745, 278.5246929888858
462.6693561954664, 278.4375372461382
463.6655508935581, 278.3503815033905
464.6617455916498, 278.2632257606429
465.6579402897416, 278.1760700178952
466.6541349878334, 278.0889142751476
468.6465243840169, 277.9146027896522
469.6427190821086, 277.8274470469046
470.6389137802004, 277.7402913041569
471.6351084782922, 277.6531355614093
472.632672528552, 277.5833790876652
473.6302365788118, 277.513622613921
474.6278006290716, 277.4438661401769
475.6253646793314, 277.3741096664328
476.6229287295912, 277.3043531926887
477.6204927798511, 277.2345967189445
478.6180568301109, 277.1648402452005
479.6156208803708, 277.0950837714563
480.6131849306306, 277.0253272977122
481.6107489808904, 276.9555708239681
481.6107489808904, 276.9555708239681
482.6083130311502, 276.8858143502239
482.6083130311502, 276.8858143502239
483.60587708141, 276.8160578764798
484.6034411316698, 276.7463014027357
484.6034411316698, 276.7463014027357
484.6034411316698, 276.7463014027357
485.6020706664244, 276.6939654464928
486.600700201179, 276.6416294902498
486.600700201179, 276.6416294902498
486.600700201179, 276.6416294902498
487.5993297359336, 276.5892935340069
487.5993297359336, 276.5892935340069
488.5979592706882, 276.536957577764
489.5965888054427, 276.4846216215211
490.5952183401973, 276.4322856652782
491.5938478749519, 276.3799497090352
492.5924774097064, 276.3276137527923
493.591106944461, 276.2752777965494
494.5897364792156, 276.2229418403064
495.5883660139701, 276.1706058840635
496.5869955487247, 276.1182699278206
498.5842546182338, 276.0135980153346
499.5828841529884, 275.9612620590917
500.581513687743, 275.9089261028488
501.5801432224976, 275.8565901466059
503.5774022920067, 275.75191823412
504.5760318267613, 275.699582277877
505.5746613615159, 275.6472463216341
507.571920431025, 275.5425744091482
508.5705499657796, 275.4902384529053
508.5705499657796, 275.4902384529053
508.5705499657796, 275.4902384529053
509.5691795005341, 275.4379024966624
510.5678090352887, 275.3855665404194
510.5678090352887, 275.3855665404194
511.5671998623078, 275.3506670437169
512.5665906893269, 275.3157675470144
513.5652202240815, 275.2634315907715
513.5652202240815, 275.2634315907715
514.5638497588362, 275.2110956345285
515.5624792935908, 275.1587596782856
516.5611088283454, 275.1064237220427
517.5597383631, 275.0540877657997
518.5583678978547, 275.0017518095568
519.5569974326093, 274.9494158533139
520.5556269673639, 274.897079897071
520.5556269673639, 274.897079897071
521.5542565021186, 274.8447439408281
521.5542565021186, 274.8447439408281
522.5528860368732, 274.7924079845851
523.550450087133, 274.722651510841
523.550450087133, 274.722651510841
524.5480141373928, 274.6528950370969
526.5431422379124, 274.5133820896086
528.5382703384321, 274.3738691421204
528.5382703384321, 274.3738691421204
529.5358343886919, 274.3041126683763
531.5309624892116, 274.164599720888
532.5285265394714, 274.0948432471439
532.5285265394714, 274.0948432471439
533.5260905897313, 274.0250867733998
534.5247201244859, 273.9727508171569
534.5247201244859, 273.9727508171569
535.5233496592405, 273.9204148609139
536.5219791939951, 273.868078904671
537.5206087287498, 273.8157429484281
538.5181727790096, 273.7459864746839
539.5157368292693, 273.6762300009398
541.510864929789, 273.5367170534516
543.5059930303087, 273.3972041059634
543.5059930303087, 273.3972041059634
544.5035570805685, 273.3274476322192
545.5011211308284, 273.2576911584751
546.4986851810882, 273.187934684731
547.4962492313479, 273.1181782109869
548.4938132816078, 273.0484217372427
549.4913773318676, 272.9786652634986
550.4889413821275, 272.9089087897545
551.4865054323873, 272.8391523160104
552.4840694826471, 272.7693958422662
553.4802641807388, 272.6822400995186
554.4764588788305, 272.595084356771
556.4688482750141, 272.4207728712756
557.4650429731057, 272.333617128528
558.4612376711974, 272.2464613857803
559.4574323692891, 272.1593056430327
560.4536270673808, 272.072149900285
561.4498217654726, 271.9849941575374
562.4460164635642, 271.8978384147897
563.4422111616559, 271.8106826720421
563.4422111616559, 271.8106826720421
564.4384058597476, 271.7235269292944
565.4346005578393, 271.6363711865467
566.4307952559311, 271.5492154437991
567.4269899540227, 271.4620597010514
568.4231846521144, 271.3749039583038
570.4155740482979, 271.2005924728085
572.4046178390345, 270.9915355462732
573.3991397344028, 270.8870070830055
573.3991397344028, 270.8870070830055
574.393661629771, 270.7824786197379
575.3881835251393, 270.6779501564703
576.3827054205076, 270.5734216932027
579.3662711066125, 270.2598363033997
580.3607930019807, 270.1553078401321
582.3498367927173, 269.9462509135968
583.3443586880856, 269.8417224503292
583.3443586880856, 269.8417224503292
584.3388805834539, 269.7371939870615
585.3334024788222, 269.6326655237939
587.3224462695587, 269.4236085972586
589.3114900602952, 269.2145516707233
589.3114900602952, 269.2145516707233
590.3076847583869, 269.1273959279756
591.3038794564787, 269.040240185228
592.3000741545703, 268.9530844424803
593.296268852662, 268.8659286997327
594.2924635507537, 268.778772956985
596.2875916512734, 268.6392600094968
597.2851557015332, 268.5695035357526
598.282719751793, 268.4997470620085
599.2802838020529, 268.4299905882644
600.2778478523127, 268.3602341145203
601.2754119025725, 268.2904776407761
603.2726709720817, 268.1858057282902
604.2713005068363, 268.1334697720473
605.269930041591, 268.0811338158044
606.2685595763456, 268.0287978595615
607.2671891111002, 267.9764619033185
608.2658186458548, 267.9241259470756
609.2644481806095, 267.8717899908327
610.2630777153641, 267.8194540345897
611.2617072501187, 267.7671180783468
612.2603367848733, 267.7147821221039
613.2579008351331, 267.6450256483597
613.2579008351331, 267.6450256483597
614.2554648853929, 267.5752691746156
615.2530289356528, 267.5055127008715
616.2505929859126, 267.4357562271274
617.2481570361724, 267.3659997533833
618.2457210864323, 267.2962432796392
618.2457210864323, 267.2962432796392
618.2457210864323, 267.2962432796392
619.2432851366921, 267.226486805895
619.2432851366921, 267.226486805895
620.2408491869519, 267.1567303321509
621.2384132372117, 267.0869738584068
622.2359772874715, 267.0172173846627
622.2359772874715, 267.0172173846627
623.2335413377314, 266.9474609109185
625.228669438251, 266.8079479634303
626.2262334885109, 266.7381914896862
627.2237975387707, 266.6684350159421
628.2213615890305, 266.598678542198
629.2189256392903, 266.5289220684538
630.2164896895501, 266.4591655947097
631.21405373981, 266.3894091209656
632.2116177900698, 266.3196526472215
634.2067458905895, 266.1801396997332
635.2043099408493, 266.1103832259891
636.2018739911091, 266.040626752245
636.2018739911091, 266.040626752245
638.1970020916287, 265.9011138047567
639.1945661418886, 265.8313573310126
640.1921301921484, 265.7616008572685
641.1896942424082, 265.6918443835244
642.1872582926681, 265.6220879097802
643.1848223429279, 265.5523314360361
644.1823863931877, 265.482574962292
645.1799504434476, 265.4128184885479
646.1775144937073, 265.3430620148038
646.1775144937073, 265.3430620148038
646.1775144937073, 265.3430620148038
646.1775144937073, 265.3430620148038
647.1750785439672, 265.2733055410597
648.172642594227, 265.2035490673155
649.1702066444868, 265.1337925935714
649.1702066444868, 265.1337925935714
651.1653347450065, 264.9942796460832
652.1628987952663, 264.924523172339
653.159093493358, 264.8373674295914
653.159093493358, 264.8373674295914
654.1552881914497, 264.7502116868437
655.1514828895414, 264.6630559440961
655.1514828895414, 264.6630559440961
656.1476775876331, 264.5759002013484
658.1400669838167, 264.4015887158531
659.1362616819083, 264.3144329731054
660.13245638, 264.2272772303578
661.1286510780917, 264.1401214876101
662.1248457761834, 264.0529657448625
663.1224098264433, 263.9832092711184
664.1199738767031, 263.9134527973742
665.1175379269629, 263.8436963236301
666.1137326250546, 263.7565405808825
666.1137326250546, 263.7565405808825
667.1099273231463, 263.6693848381348
668.1044492185146, 263.5648563748672
669.0989711138829, 263.4603279115996
670.0934930092512, 263.3557994483319
671.0880149046194, 263.2512709850643
672.0825367999877, 263.1467425217967
673.077058695356, 263.0422140585291
674.0715805907243, 262.9376855952614
675.0661024860925, 262.8331571319938
676.0606243814608, 262.7286286687262
676.0606243814608, 262.7286286687262
677.0551462768291, 262.6241002054586
678.0476924284705, 262.5022308620534
679.0402385801118, 262.3803615186483
681.0253308833945, 262.136622831838
682.0178770350358, 262.0147534884329
683.0104231866772, 261.8928841450277
684.0006912554188, 261.7537110440677
684.9909593241603, 261.6145379431076
685.9812273929018, 261.4753648421475
686.9714954616434, 261.3361917411874
687.9617635303849, 261.1970186402274
688.94945187098, 261.0405841751871
689.9371402115752, 260.8841497101469
690.9248285521703, 260.7277152451067
691.9125168927654, 260.5712807800665
693.8821323987899, 260.2239844247326
694.866940151802, 260.0503362470657
694.866940151802, 260.0503362470657
694.866940151802, 260.0503362470657
695.8485673352498, 259.8595272516892
696.8267149359836, 259.6516155608715
697.8048625367173, 259.4437038700537
698.7830101374511, 259.235792179236
699.7573802022364, 259.0108411248921
699.7573802022364, 259.0108411248921
699.7573802022364, 259.0108411248921
701.7061203318069, 258.5609390162043
702.6804903965922, 258.3359879618604
702.6804903965922, 258.3359879618604
702.6804903965922, 258.3359879618604
702.6804903965922, 258.3359879618604
702.6804903965922, 258.3359879618604
702.6804903965922, 258.3359879618604
703.6548604613775, 258.1110369075166
703.6548604613775, 258.1110369075166
704.6425488019726, 257.9546024424764
704.6425488019726, 257.9546024424764
705.6302371425677, 257.7981679774362
706.6179254831629, 257.6417335123959
708.6179254831628, 257.6417335123959
709.6179254831628, 257.6417335123959
709.6179254831628, 257.6417335123959
710.6179254831629, 257.6417335123959
711.6179254831628, 257.6417335123959
712.6141201812545, 257.7288892551436
713.6103148793462, 257.8160449978913
713.6103148793462, 257.8160449978913
713.6103148793462, 257.8160449978913
714.6089444141008, 257.8683809541342
716.60620348361, 257.9730528666201
717.6055943106291, 258.0079523633226
718.6049851376481, 258.0428518600251
720.6037667916863, 258.1126508534301
721.6031576187054, 258.1475503501327
722.6025484457245, 258.1824498468352
723.6019392727435, 258.2173493435377
724.6013300997626, 258.2522488402402
